,Unnamed: 0.1,Unnamed: 0,league_team1,season,window,team1,country_team1,dir,player_id,player_name,player_age,player_nation,player_pos,team2,country_team2,transfer_value,market_value,is_free,is_loan,is_loan_end,is_retired,transfer_id,league_team2
4308,4311,7438,ENG1,2014,w,Chelsea FC,England,left,7767,Fernando Torres,30,Spain,striker,AC Milan,Italy,1000000.0,7000000.0,False,False,False,False,1164779,ITA1
4420,4423,7552,ENG1,2014,w,Liverpool FC,England,left,111961,Suso,21,Spain,striker,AC Milan,Italy,1300000.0,6000000.0,False,False,False,False,1168570,ITA1
7567,7570,17325,SPA1,2014,s,Real Madrid,Spain,left,34370,Diego López,32,Spain,goalkeeper,AC Milan,Italy,0.0,8000000.0,True,False,False,False,1109841,ITA1
7678,7681,17461,SPA1,2014,s,Valencia CF,Spain,left,51118,Adil Rami,28,France,defender,AC Milan,Italy,4250000.0,8000000.0,False,False,False,False,1084436,ITA1
7987,7990,17845,SPA1,2014,w,Atlético de Madrid,Spain,left,21748,Alessio Cerci,27,Italy,striker,AC Milan,Italy,0 €,18000000.0,False,True,False,False,1167736,ITA1
13099,13104,31157,ITA1,2014,s,Atalanta BC,Italy,left,57280,Giacomo Bonaventura,25,Italy,midfielder,AC Milan,Italy,5300000.0,10000000.0,False,False,False,False,1123202,ITA1
13313,13318,31380,ITA1,2014,s,Chievo Verona,Italy,left,28862,Michael Agazzi,29,Italy,goalkeeper,AC Milan,Italy,0.0,7000000.0,True,False,False,False,1064088,ITA1
13385,13390,31460,ITA1,2014,s,ACF Fiorentina,Italy,left,40660,Alessandro Matri,29,Italy,striker,AC Milan,Italy,0.0,11000000.0,False,True,True,False,1000356,ITA1
13464,13469,31555,ITA1,2014,s,Hellas Verona,Italy,left,56841,Michelangelo Albertazzi,23,Italy,defender,AC Milan,Italy,550000.0,400000.0,False,False,False,False,1073586,ITA1
13638,13643,31766,ITA1,2014,s,Udinese Calcio,Italy,left,73786,Pablo Armero,27,Colombia,defender,AC Milan,Italy,500000.0,8000000.0,False,True,False,False,1110976,ITA1
13639,13644,31769,FRA1,2014,s,Paris Saint-Germain,France,left,16993,Jérémy Ménez,27,France,striker,AC Milan,Italy,0.0,14000000.0,True,False,False,False,1069001,ITA1
13640,13645,31770,FRA1,2014,s,Paris Saint-Germain,France,left,15420,Alex,32,Brazil,defender,AC Milan,Italy,0.0,5500000.0,True,False,False,False,1067180,ITA1
13641,13646,31772,ITAJ,2014,s,Milan Primavera,Italy,left,198613,Stefan Simic,19,Czech Republic,defender,AC Milan,Italy,0 €,100000.0,False,False,False,False,2233875,ITA1
13642,13647,31773,ITAJ,2014,s,Milan Primavera,Italy,left,164833,Krisztián Tamás,19,Hungary,defender,AC Milan,Italy,0 €,100000.0,False,False,False,False,1242455,ITA1
13643,13648,31774,ITA4,2014,s,AC Milan Youth,Italy,left,253267,Hachim Mastour,16,Morocco,midfielder,AC Milan,Italy,NF,NF,False,False,False,False,1089967,ITA1
13931,13936,32101,ITA1,2014,s,Parma FC,Italy,left,262972,Jherson Vergara,20,Colombia,defender,AC Milan,Italy,0.0,1000000.0,False,True,True,False,1002017,ITA1
14210,14215,32464,ITA1,2014,w,Genoa CFC,Italy,left,45565,Luca Antonelli,27,Italy,defender,AC Milan,Italy,0.0,7500000.0,False,True,False,False,1185254,ITA1
14216,14221,32471,ITA1,2014,w,Genoa CFC,Italy,left,40660,Alessandro Matri,30,Italy,striker,AC Milan,Italy,0.0,6000000.0,False,True,True,False,1083913,ITA1
14267,14272,32533,ITA1,2014,w,Parma FC,Italy,left,30767,Gabriel Paletta,28,Italy,defender,AC Milan,Italy,2500000.0,8500000.0,False,False,False,False,1185521,ITA1
14268,14273,32536,ITA1,2014,w,AS Roma,Italy,left,88683,Mattia Destro,23,Italy,striker,AC Milan,Italy,500000.0,16500000.0,False,True,False,False,1183594,ITA1
14269,14274,32538,RUS,2014,w,Spartak Moscow,Russia,left,42678,Salvatore Bocchetti,28,Italy,defender,AC Milan,Italy,0.0,13000000.0,False,True,False,False,1182514,ITA1
14392,14397,32693,ITA1,2014,w,Torino FC,Italy,left,22203,Antonio Nocerino,29,Italy,midfielder,AC Milan,Italy,0.0,4500000.0,False,True,True,False,1077921,ITA1
19533,19539,49862,ITA2,2014,s,AS Avellino 1912,Italy,left,130324,Gianmario Comi,23,Italy,striker,AC Milan,Italy,0.0,750000.0,False,True,True,False,1086595,ITA1
19582,19588,49924,ITA2,2014,s,FC Bari 1908,Italy,left,110931,Marco Fossati,21,Italy,midfielder,AC Milan,Italy,0.0,1800000.0,False,True,True,False,917927,ITA1
19781,19789,50189,ITA2,2014,s,Calcio Catania,Italy,left,199243,Kingsley Boateng,20,Italy,striker,AC Milan,Italy,0.0,500000.0,False,True,True,False,934026,ITA1
19999,20008,50489,ITA2,2014,s,AC Perugia Calcio,Italy,left,242724,Ezekiel Henty,21,Nigeria,striker,AC Milan,Italy,0.0,100000.0,False,True,True,False,996671,ITA1
20231,20240,50799,ITA2,2014,s,Varese 1910,Italy,left,176140,Rodrigo Ely,20,Brazil,defender,AC Milan,Italy,0.0,900000.0,False,True,True,False,910701,ITA1
20235,20244,50803,ITA2,2014,s,Varese 1910,Italy,left,130354,Nnamdi Oduamadi,23,Nigeria,striker,AC Milan,Italy,0.0,600000.0,False,True,True,False,1012317,ITA1
20338,20347,50953,ITA2,2014,s,SS Virtus Lanciano,Italy,left,130324,Gianmario Comi,22,Italy,striker,AC Milan,Italy,0.0,900000.0,False,True,True,False,1005090,ITA1
20439,20448,51084,ITA2,2014,w,FC Crotone,Italy,left,130354,Nnamdi Oduamadi,24,Nigeria,striker,AC Milan,Italy,0.0,750000.0,False,True,True,False,1106327,ITA1
20471,20480,51126,ITA2,2014,w,US Latina Calcio,Italy,left,199258,Andrea Petagna,19,Italy,striker,AC Milan,Italy,0.0,1000000.0,False,True,True,False,1087819,ITA1
20564,20573,51268,ITA2,2014,w,Varese 1910,Italy,left,164833,Krisztián Tamás,19,Hungary,defender,AC Milan,Italy,0.0,100000.0,False,True,True,False,1096725,ITA1
24212,24221,66484,ITA3,2014,s,Bassano Virtus 55 ST,Italy,left,199230,Marco Bortoli,19,Italy,midfielder,AC Milan,Italy,0.0,75000.0,False,True,True,False,907381,ITA1
24416,24425,66763,ITA3,2014,s,SSD Monza 1912,Italy,left,131779,Luca Santonocito,23,Italy,midfielder,AC Milan,Italy,0.0,25000.0,False,True,True,False,921211,ITA1
24454,24463,66817,ITA3,2014,s,Novara Calcio 1908,Italy,left,130324,Gianmario Comi,21,Italy,striker,AC Milan,Italy,0.0,900000.0,False,True,True,False,895539,ITA1
24845,24854,67339,ITA3,2014,w,SSD Monza 1912,Italy,left,100176,Gianmarco Zigoni,23,Italy,striker,AC Milan,Italy,0.0,400000.0,False,True,True,False,1170047,ITA1
27876,27888,80609,ITA3,2014,s,Ascoli Picchio,Italy,left,54055,Edoardo Pazzagli,25,Italy,goalkeeper,AC Milan,Italy,0.0,100000.0,False,True,True,False,918926,ITA1
28092,28104,80925,ITA3,2014,s,AC Pisa 1909,Italy,left,199262,Marco Speranza,20,Italy,defender,AC Milan,Italy,0.0,50000.0,False,True,True,False,904028,ITA1
28329,28341,81334,ITA3,2014,s,SS Teramo Calcio,Italy,left,201245,Alex Pontons,19,Bolivia,striker,AC Milan,Italy,0.0,NF,False,True,True,False,1013317,ITA1
28333,28345,81338,ITA3,2014,s,SS Teramo Calcio,Italy,left,130351,Marco Gaeta,22,Italy,striker,AC Milan,Italy,0.0,75000.0,False,True,True,False,927592,ITA1
28425,28437,81482,ITA3,2014,w,US Pistoiese 1921,Italy,left,54055,Edoardo Pazzagli,25,Italy,goalkeeper,AC Milan,Italy,0.0,100000.0,False,True,True,False,1174385,ITA1
28483,28495,81612,ITA3,2014,w,SPAL 2013,Italy,left,199792,Johad Ferretti,20,Italy,defender,AC Milan,Italy,0.0,75000.0,False,True,True,False,1077974,ITA1
33905,33921,101619,FRA1,2014,s,Montpellier HSC,France,left,157501,M'Baye Niang,19,Senegal,striker,AC Milan,Italy,0.0,5000000.0,False,True,True,False,992718,ITA1
41285,41302,124830,NET1,2014,w,NAC Breda,Netherlands,left,199243,Kingsley Boateng,20,Italy,striker,AC Milan,Italy,0.0,500000.0,False,True,True,False,1173807,ITA1
41832,41849,100,ITA3,2014,s,SS Barletta Calcio,Italy,left,199252,Alessio Innocenti,21,Argentina,midfielder,AC Milan,Italy,0.0,150000.0,False,True,True,False,1009629,ITA1
41833,41850,102,ITA3,2014,s,SS Barletta Calcio,Italy,left,160334,Simone Ganz,20,Italy,striker,AC Milan,Italy,0.0,600000.0,False,True,True,False,1012249,ITA1
41856,41873,146,ITA3,2014,s,Benevento Calcio,Italy,left,199792,Johad Ferretti,20,Italy,defender,AC Milan,Italy,0.0,75000.0,False,True,True,False,906347,ITA1
41909,41926,241,ITA3,2014,s,Cosenza Calcio,Italy,left,137428,Matteo Chinellato,22,Italy,striker,AC Milan,Italy,0.0,50000.0,False,True,True,False,1004351,ITA1
41998,42015,396,ITA3,2014,s,US Lecce,Italy,left,100176,Gianmarco Zigoni,23,Italy,striker,AC Milan,Italy,0.0,400000.0,False,True,True,False,920265,ITA1
41999,42016,397,ITA3,2014,s,US Lecce,Italy,left,91241,Giacomo Beretta,22,Italy,striker,AC Milan,Italy,0.0,450000.0,False,True,True,False,917578,ITA1
4759,4762,7910,ENG1,2015,s,Liverpool FC,England,left,45146,Mario Balotelli,25,Italy,striker,AC Milan,Italy,0.0,11000000.0,False,True,False,False,1329841,ITA1
8185,8188,18075,SPA1,2015,s,Sevilla FC,Spain,left,119235,Carlos Bacca,28,Colombia,striker,AC Milan,Italy,33300000.0,25000000.0,False,False,False,False,1276198,ITA1
8513,8516,18469,SPA1,2015,s,SD Eibar,Spain,left,67090,Dídac Vilà,26,Spain,defender,AC Milan,Italy,0.0,1000000.0,False,True,True,False,1118779,ITA1
8666,8669,18651,SPA1,2015,w,SD Eibar,Spain,left,130360,Simone Verdi,23,Italy,midfielder,AC Milan,Italy,0.0,3000000.0,False,True,True,False,1421900,ITA1
14490,14495,32801,ITA1,2015,s,Juventus FC,Italy,left,40660,Alessandro Matri,30,Italy,striker,AC Milan,Italy,0.0,6000000.0,False,True,True,False,1185431,ITA1
14508,14513,32823,ITA1,2015,s,AS Roma,Italy,left,197747,Alessio Romagnoli,20,Italy,defender,AC Milan,Italy,25000000.0,8500000.0,False,False,False,False,1315989,ITA1
14509,14514,32824,ITA1,2015,s,AS Roma,Italy,left,99227,Andrea Bertolacci,24,Italy,midfielder,AC Milan,Italy,21000000.0,15000000.0,False,False,False,False,1271665,ITA1
14671,14676,33005,ITA1,2015,s,Genoa CFC,Italy,left,45565,Luca Antonelli,28,Italy,defender,AC Milan,Italy,4500000.0,7500000.0,False,False,False,False,1185620,ITA1
14672,14677,33006,ITA1,2015,s,Genoa CFC,Italy,left,74943,Juraj Kucka,28,Slovakia,midfielder,AC Milan,Italy,4000000.0,6000000.0,False,False,False,False,1330535,ITA1
14703,14708,33038,ITA1,2015,s,Genoa CFC,Italy,left,157501,M'Baye Niang,20,Senegal,striker,AC Milan,Italy,0.0,4000000.0,False,True,True,False,1178280,ITA1
14840,14845,33200,ITA1,2015,s,Torino FC,Italy,left,130360,Simone Verdi,22,Italy,midfielder,AC Milan,Italy,450000.0,2500000.0,False,False,False,False,1268702,ITA1
14867,14872,33230,UKR,2015,s,Shakhtar Donetsk,Ukraine,left,48974,Luiz Adriano,28,Brazil,striker,AC Milan,Italy,14000000.0,8500000.0,False,False,False,False,1275439,ITA1
14868,14873,33234,ITA4,2015,s,Parma Calcio 1913,Italy,left,240958,José Mauri,19,Italy,midfielder,AC Milan,Italy,0.0,6000000.0,True,False,False,False,1278777,ITA1
14869,14874,33235,ARG,2015,s,Club Ferro Carril Oeste,Argentina,left,131836,Juan Alberto Mauri,26,Argentina,midfielder,AC Milan,Italy,0.0,25000.0,True,False,False,False,1320767,ITA1
14870,14875,33236,ITA2,2015,s,US Avellino 1912,Italy,left,176140,Rodrigo Ely,21,Brazil,defender,AC Milan,Italy,0.0,1800000.0,True,False,False,False,1257584,ITA1
14871,14876,33237,ITA4,2015,s,SSD Monza 1912,Italy,left,332179,Matteo Pessina,18,Italy,midfielder,AC Milan,Italy,20000.0,250000.0,False,False,False,False,1271546,ITA1
14872,14877,33239,ITAJ,2015,s,Milan Primavera,Italy,left,315858,Gianluigi Donnarumma,16,Italy,goalkeeper,AC Milan,Italy,0 €,NF,False,False,False,False,1317674,ITA1
14873,14878,33240,ITAJ,2015,s,Milan Primavera,Italy,left,262523,Davide Calabria,18,Italy,defender,AC Milan,Italy,0 €,NF,False,False,False,False,1299814,ITA1
15097,15102,33495,ITA1,2015,s,Chievo Verona,Italy,left,26105,Valter Birsa,28,Slovenia,midfielder,AC Milan,Italy,0.0,2000000.0,False,True,True,False,1083089,ITA1
15130,15135,33537,ITA1,2015,s,Empoli FC,Italy,left,88909,Riccardo Saponara,23,Italy,midfielder,AC Milan,Italy,0.0,3000000.0,False,True,True,False,1175328,ITA1
15303,15308,33761,ITA1,2015,s,Carpi FC 1909,Italy,left,79242,Gabriel,22,Brazil,goalkeeper,AC Milan,Italy,0.0,1200000.0,False,True,True,False,1122536,ITA1
15465,15470,33953,ITAJ,2015,w,Milan Primavera,Italy,left,265088,Manuel Locatelli,18,Italy,midfielder,AC Milan,Italy,0 €,NF,False,False,False,False,1462007,ITA1
15466,15471,33954,WIT,2015,w,Without Club,Without Club,left,16922,Kevin-Prince Boateng,28,Ghana,midfielder,AC Milan,Italy,NF,3000000.0,False,False,False,False,1396248,ITA1
20643,20652,51383,ITA2,2015,s,US Avellino 1912,Italy,left,45576,Attila Filkor,26,Hungary,midfielder,AC Milan,Italy,0.0,250000.0,False,True,True,False,1122560,ITA1
20645,20654,51385,ITA2,2015,s,US Avellino 1912,Italy,left,262972,Jherson Vergara,21,Colombia,defender,AC Milan,Italy,0.0,800000.0,False,True,True,False,1083074,ITA1
20939,20948,51778,ITA2,2015,s,US Latina Calcio,Italy,left,130354,Nnamdi Oduamadi,24,Nigeria,striker,AC Milan,Italy,0.0,750000.0,False,True,True,False,1177951,ITA1
21088,21097,51970,ITA2,2015,s,AC Perugia Calcio,Italy,left,110931,Marco Fossati,22,Italy,midfielder,AC Milan,Italy,0.0,2000000.0,False,True,True,False,1086809,ITA1
21383,21392,52365,ITA2,2015,s,Vicenza Calcio,Italy,left,199258,Andrea Petagna,20,Italy,striker,AC Milan,Italy,0.0,700000.0,False,True,True,False,1173485,ITA1
21455,21464,52464,ITA2,2015,s,SS Virtus Lanciano,Italy,left,164020,Marco Pinato,20,Italy,midfielder,AC Milan,Italy,0.0,200000.0,False,True,True,False,1115366,ITA1
21476,21485,52489,ITA2,2015,w,Ascoli Picchio,Italy,left,199258,Andrea Petagna,20,Italy,striker,AC Milan,Italy,0.0,700000.0,False,True,True,False,1332731,ITA1
25341,25350,67993,ITA3,2015,s,FC Südtirol-Alto Adige,Italy,left,137428,Matteo Chinellato,23,Italy,striker,AC Milan,Italy,0.0,50000.0,False,True,True,False,1088475,ITA1
28669,28682,81863,ITA3,2015,s,AS Lucchese Libertas,Italy,left,54055,Edoardo Pazzagli,26,Italy,goalkeeper,AC Milan,Italy,0.0,50000.0,False,True,True,False,1234542,ITA1
29038,29051,82423,ITA3,2015,s,SS Teramo Calcio,Italy,left,199255,Davide Narduzzo,20,Italy,goalkeeper,AC Milan,Italy,0.0,75000.0,False,True,True,False,918473,ITA1
34504,34520,102412,FRA1,2015,w,AS Monaco,France,left,94529,Stephan El Shaarawy,23,Italy,striker,AC Milan,Italy,0.0,17000000.0,False,True,True,False,1286128,ITA1
38424,38441,113964,POR1,2015,s,CF Os Belenenses,Portugal,left,99189,Pelé,23,Guinea-Bissau,midfielder,AC Milan,Italy,0.0,1000000.0,False,True,True,False,1234475,ITA1
42730,42748,1682,ITA3,2015,s,US Lecce,Italy,left,56621,Marcus Diniz,27,Brazil,defender,AC Milan,Italy,0.0,200000.0,False,True,True,False,756858,ITA1
42807,42825,1818,ITA3,2015,s,SS Matera Calcio,Italy,left,199792,Johad Ferretti,21,Italy,defender,AC Milan,Italy,0.0,175000.0,False,True,True,False,1172398,ITA1
42918,42936,2000,ITA3,2015,s,ACR Messina,Italy,left,199230,Marco Bortoli,20,Italy,midfielder,AC Milan,Italy,0.0,50000.0,False,True,True,False,1123529,ITA1
42942,42960,2030,ITA3,2015,w,Benevento Calcio,Italy,left,238951,Davide Di Molfetta,19,Italy,striker,AC Milan,Italy,0.0,275000.0,False,True,True,False,1307562,ITA1
43016,43034,2162,ITA3,2015,w,US Lecce,Italy,left,332179,Matteo Pessina,18,Italy,midfielder,AC Milan,Italy,0.0,250000.0,False,True,True,False,1315362,ITA1
13669,13674,31802,ITA1,2014,s,AC Milan,Italy,left,199230,Marco Bortoli,19,Italy,midfielder,ACR Messina,Italy,0.0,75000.0,False,True,False,False,1123528,ITA3
13702,13707,31845,ITA1,2014,s,SSC Napoli,Italy,left,167900,Daniele Donnarumma,22,Italy,defender,ACR Messina,Italy,0.0,150000.0,False,True,False,False,1098682,ITA3
13877,13882,32046,ITA1,2014,s,Parma FC,Italy,left,82841,Errico Altobello,23,Italy,defender,ACR Messina,Italy,0.0,75000.0,False,True,False,False,1092458,ITA3
14174,14179,32422,ITA1,2014,w,Chievo Verona,Italy,left,7103,Marcos De Paula,31,Brazil,striker,ACR Messina,Italy,0.0,75000.0,False,True,False,False,1186451,ITA3
14261,14266,32527,ITA1,2014,w,SS Lazio,Italy,left,127217,Alessandro Berardi,23,Italy,goalkeeper,ACR Messina,Italy,0.0,150000.0,False,True,False,False,1171813,ITA3
14356,14361,32644,ITA1,2014,w,AS Roma,Italy,left,159902,Amato Ciciretti,21,Italy,striker,ACR Messina,Italy,0.0,200000.0,False,True,False,False,1167678,ITA3
20076,20085,50598,ITA2,2014,s,FC Pro Vercelli 1892,Italy,left,90200,Vincenzo Pepe,27,Italy,striker,ACR Messina,Italy,0.0,NF,True,False,False,False,1081760,ITA3
20218,20227,50784,ITA2,2014,s,Varese 1910,Italy,left,22187,Sasa Bjelanovic,35,Croatia,striker,ACR Messina,Italy,0.0,NF,True,False,False,False,1081740,ITA3
20226,20235,50793,ITA2,2014,s,Varese 1910,Italy,left,139301,Loris Damonte,24,Italy,midfielder,ACR Messina,Italy,0 €,NF,False,True,False,False,1115895,ITA3
20570,20579,51278,ITA2,2014,w,Vicenza Calcio,Italy,left,124774,Srdjan Spiridonovic,21,Austria,striker,ACR Messina,Italy,0 €,NF,False,True,False,False,1183097,ITA3
24186,24195,66452,ITA3,2014,s,US Arezzo,Italy,left,16905,Mirko Stefani,30,Italy,defender,ACR Messina,Italy,0.0,NF,True,False,False,False,1115012,ITA3
27908,27920,80658,ITA3,2014,s,Forlì FC,Italy,left,113050,Alex Benvenga,23,Italy,defender,ACR Messina,Italy,0.0,NF,True,False,False,False,1086915,ITA3
28398,28410,81437,ITA3,2014,w,L'Aquila Calcio,Italy,left,32095,Manuel Mancini,31,Italy,midfielder,ACR Messina,Italy,NF,NF,False,True,False,False,1167803,ITA3
41796,41813,42,ITA3,2014,s,SF Aversa Normanna,Italy,left,75299,Antonio Esposito,23,Italy,midfielder,ACR Messina,Italy,0 €,NF,False,False,False,False,1092474,ITA3
41824,41841,88,ITA3,2014,s,SS Barletta Calcio,Italy,left,167847,Marco Cane,21,Italy,defender,ACR Messina,Italy,0 €,NF,False,True,False,False,1121018,ITA3
42099,42117,556,ITA4,2014,s,Rimini FC,Italy,left,229338,Elio Nigro,28,Italy,midfielder,ACR Messina,Italy,0.0,NF,True,False,False,False,1088994,ITA3
42100,42118,557,ITA4,2014,s,AC Bellaria Igea Marina,Italy,left,239106,Nicolas Izzillo,20,Italy,midfielder,ACR Messina,Italy,0.0,NF,True,False,False,False,1088814,ITA3
42101,42119,561,VEN,2014,s,Deportivo La Guaira,Venezuela,left,126051,Gustavo Páez,24,Venezuela,striker,ACR Messina,Italy,0.0,NF,True,False,False,False,1080942,ITA3
42102,42120,563,ITA4,2014,s,Palermo Juniores,Italy,left,279790,Vito Migliore,19,Italy,midfielder,ACR Messina,Italy,0 €,NF,False,False,False,False,1106243,ITA3
42103,42121,566,ITA4,2014,s,Livorno Primavera,Italy,left,241141,Samuele Stampa,19,Italy,midfielder,ACR Messina,Italy,0 €,NF,False,True,False,False,1094447,ITA3
42104,42122,569,ITAJ,2014,s,Juventus Primavera,Italy,left,214579,Vlad Marin,19,Romania,defender,ACR Messina,Italy,0 €,NF,False,True,False,False,1122888,ITA3
42105,42123,572,WIT,2014,s,Without Club,Without Club,left,130351,Marco Gaeta,22,Italy,striker,ACR Messina,Italy,NF,75000.0,False,False,False,False,1142019,ITA3
42106,42124,573,WIT,2014,s,Without Club,Without Club,left,83133,Luca Orlando,23,Italy,striker,ACR Messina,Italy,NF,NF,False,False,False,False,1125556,ITA3
42107,42125,574,ITA4,2014,s,Messina Berretti,Italy,left,331547,Tommaso Bonanno,18,Italy,striker,ACR Messina,Italy,0 €,NF,False,False,False,False,1094453,ITA3
42344,42362,1019,ITA3,2014,w,US Lecce,Italy,left,6444,Erminio Rullo,30,Italy,defender,ACR Messina,Italy,0.0,NF,True,False,False,False,1184188,ITA3
14563,14568,32881,ITA1,2015,s,SS Lazio,Italy,left,127217,Alessandro Berardi,24,Italy,goalkeeper,ACR Messina,Italy,0.0,100000.0,True,False,False,False,1345335,ITA3
15117,15122,33524,ITA1,2015,s,Empoli FC,Italy,left,84751,Luca Martinelli,26,Italy,defender,ACR Messina,Italy,0 €,150000.0,False,False,False,False,1338911,ITA3
20805,20814,51608,ITA2,2015,s,AC Cesena,Italy,left,176105,Fabrizio Bramati,22,Italy,midfielder,ACR Messina,Italy,0.0,NF,True,False,False,False,1335976,ITA3
20816,20825,51619,ITA2,2015,s,AC Cesena,Italy,left,130399,Luigi Palumbo,24,Italy,defender,ACR Messina,Italy,0 €,NF,False,True,False,False,1335977,ITA3
21037,21046,51911,ITA2,2015,s,Novara Calcio 1908,Italy,left,268223,Gustavo,23,Brazil,striker,ACR Messina,Italy,NF,600000.0,False,False,False,False,1343335,ITA3
21339,21348,52303,ITA2,2015,s,Ternana Calcio,Italy,left,254997,Francesco Salvemini,18,Italy,striker,ACR Messina,Italy,0 €,NF,False,True,False,False,1343942,ITA3
28513,28525,81658,ITA3,2015,s,US Ancona,Italy,left,334955,Aurelio Barilaro,21,Italy,defender,ACR Messina,Italy,0 €,NF,False,True,False,False,1343333,ITA3
28618,28631,81796,ITA3,2015,s,L'Aquila Calcio,Italy,left,108741,Giordano Maccarrone,26,Italy,defender,ACR Messina,Italy,0.0,NF,True,False,False,False,1496475,ITA3
28688,28701,81894,ITA3,2015,s,SS Maceratese,Italy,left,199729,Stefano Addario,21,Italy,goalkeeper,ACR Messina,Italy,0.0,NF,True,False,False,False,1346623,ITA3
28835,28848,82118,ITA3,2015,s,Rimini FC,Italy,left,167904,Giuseppe Fornito,20,Italy,midfielder,ACR Messina,Italy,0 €,150000.0,False,True,False,False,1337618,ITA3
42576,42594,1439,ITA3,2015,s,US Catanzaro,Italy,left,165441,Dario Barraco,29,Italy,striker,ACR Messina,Italy,0.0,NF,True,False,False,False,1343940,ITA3
42895,42913,1960,ITA4,2015,s,US Agropoli 1921,Italy,left,397064,Gennaro Russo,20,Italy,defender,ACR Messina,Italy,0.0,NF,True,False,False,False,1346627,ITA3
42896,42914,1964,ITA4,2015,s,USD Noto Calcio,Italy,left,267801,Salvatore Cocuzza,28,Italy,striker,ACR Messina,Italy,0.0,NF,True,False,False,False,1338620,ITA3
42897,42915,1972,WIT,2015,s,Without Club,Without Club,left,241800,Matteo Zanini,21,Italy,midfielder,ACR Messina,Italy,NF,NF,False,False,False,False,1309006,ITA3
