,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,league_team1,season,window,team1,country_team1,dir,player_id,player_name,player_age,player_nation,player_pos,team2,country_team2,transfer_value,market_value,is_free,is_loan,is_loan_end,is_retired,transfer_id,league_team2
22405,27745,27754,31773,ITAJ,2014,s,Milan Primavera,Italy,left,164833,Krisztián Tamás,19,Hungary,defender,AC Milan,Italy,0,100000,False,False,False,False,1242455,ITA1
22661,28034,28043,32101,ITA1,2014,s,Parma,Italy,left,262972,Jherson Vergara,20,Colombia,defender,AC Milan,Italy,0,1000000,False,True,True,False,1002017,ITA1
22899,28313,28322,32464,ITA1,2014,w,Genoa CFC,Italy,left,45565,Luca Antonelli,27,Italy,defender,AC Milan,Italy,0,7500000,False,True,False,False,1185254,ITA1
22905,28319,28328,32471,ITA1,2014,w,Genoa CFC,Italy,left,40660,Alessandro Matri,30,Italy,striker,AC Milan,Italy,0,6000000,False,True,True,False,1083913,ITA1
22945,28370,28379,32533,ITA1,2014,w,Parma,Italy,left,30767,Gabriel Paletta,28,Italy,defender,AC Milan,Italy,2500000,8500000,False,False,False,False,1185521,ITA1
22946,28371,28380,32536,ITA1,2014,w,AS Roma,Italy,left,88683,Mattia Destro,23,Italy,striker,AC Milan,Italy,500000,16500000,False,True,False,False,1183594,ITA1
22947,28372,28381,32538,RUS,2014,w,Spartak Moscow,Russia,left,42678,Salvatore Bocchetti,28,Italy,defender,AC Milan,Italy,0,13000000,False,True,False,False,1182514,ITA1
23052,28495,28504,32693,ITA1,2014,w,Torino FC,Italy,left,22203,Antonio Nocerino,29,Italy,midfielder,AC Milan,Italy,0,4500000,False,True,True,False,1077921,ITA1
29459,41921,41931,49862,ITA2,2014,s,AS Avellino 1912,Italy,left,130324,Gianmario Comi,23,Italy,striker,AC Milan,Italy,0,750000,False,True,True,False,1086595,ITA1
29465,41970,41980,49924,ITA2,2014,s,Bari,Italy,left,110931,Marco Fossati,21,Italy,midfielder,AC Milan,Italy,0,1800000,False,True,True,False,917927,ITA1
29498,42169,42181,50189,ITA2,2014,s,Calcio Catania,Italy,left,199243,Kingsley Boateng,20,Italy,striker,AC Milan,Italy,0,500000,False,True,True,False,934026,ITA1
29548,42387,42400,50489,ITA2,2014,s,AC Perugia Calcio,Italy,left,242724,Ezekiel Henty,21,Nigeria,striker,AC Milan,Italy,0,100000,False,True,True,False,996671,ITA1
29575,42619,42632,50799,ITA2,2014,s,Varese 1910,Italy,left,176140,Rodrigo Ely,20,Brazil,defender,AC Milan,Italy,0,900000,False,True,True,False,910701,ITA1
29578,42623,42636,50803,ITA2,2014,s,Varese 1910,Italy,left,130354,Nnamdi Oduamadi,23,Nigeria,striker,AC Milan,Italy,0,600000,False,True,True,False,1012317,ITA1
29591,42726,42739,50953,ITA2,2014,s,SS Virtus Lanciano,Italy,left,130324,Gianmario Comi,22,Italy,striker,AC Milan,Italy,0,900000,False,True,True,False,1005090,ITA1
29614,42827,42840,51084,ITA2,2014,w,FC Crotone,Italy,left,130354,Nnamdi Oduamadi,24,Nigeria,striker,AC Milan,Italy,0,750000,False,True,True,False,1106327,ITA1
29627,42859,42872,51126,ITA2,2014,w,US Latina Calcio,Italy,left,199258,Andrea Petagna,19,Italy,striker,AC Milan,Italy,0,1000000,False,True,True,False,1087819,ITA1
29642,42952,42965,51268,ITA2,2014,w,Varese 1910,Italy,left,164833,Krisztián Tamás,19,Hungary,defender,AC Milan,Italy,0,100000,False,True,True,False,1096725,ITA1
31127,54196,54209,66484,ITA3,2014,s,Bassano Virtus 55 ST,Italy,left,199230,Marco Bortoli,19,Italy,midfielder,AC Milan,Italy,0,75000,False,True,True,False,907381,ITA1
31157,54400,54413,66763,ITA3,2014,s,SSD Monza 1912,Italy,left,131779,Luca Santonocito,23,Italy,midfielder,AC Milan,Italy,0,25000,False,True,True,False,921211,ITA1
31160,54438,54451,66817,ITA3,2014,s,Novara Calcio 1908,Italy,left,130324,Gianmario Comi,21,Italy,striker,AC Milan,Italy,0,900000,False,True,True,False,895539,ITA1
31211,54829,54842,67339,ITA3,2014,w,SSD Monza 1912,Italy,left,100176,Gianmarco Zigoni,23,Italy,striker,AC Milan,Italy,0,400000,False,True,True,False,1170047,ITA1
32079,63875,63891,80609,ITA3,2014,s,Ascoli,Italy,left,54055,Edoardo Pazzagli,25,Italy,goalkeeper,AC Milan,Italy,0,100000,False,True,True,False,918926,ITA1
32117,64091,64107,80925,ITA3,2014,s,AC Pisa 1909,Italy,left,199262,Marco Speranza,20,Italy,defender,AC Milan,Italy,0,50000,False,True,True,False,904028,ITA1
32152,64332,64348,81338,ITA3,2014,s,SS Teramo Calcio,Italy,left,130351,Marco Gaeta,22,Italy,striker,AC Milan,Italy,0,75000,False,True,True,False,927592,ITA1
32169,64424,64440,81482,ITA3,2014,w,US Pistoiese 1921,Italy,left,54055,Edoardo Pazzagli,25,Italy,goalkeeper,AC Milan,Italy,0,100000,False,True,True,False,1174385,ITA1
32177,64482,64498,81612,ITA3,2014,w,SPAL 2013,Italy,left,199792,Johad Ferretti,20,Italy,defender,AC Milan,Italy,0,75000,False,True,True,False,1077974,ITA1
40380,79589,79610,101619,FRA1,2014,s,Montpellier HSC,France,left,157501,M'Baye Niang,19,Senegal,striker,AC Milan,Italy,0,5000000,False,True,True,False,992718,ITA1
54026,98336,98365,124830,NET1,2014,w,NAC Breda,Netherlands,left,199243,Kingsley Boateng,20,Italy,striker,AC Milan,Italy,0,500000,False,True,True,False,1173807,ITA1
56252,101742,101773,100,ITA3,2014,s,SS Barletta Calcio,Italy,left,199252,Alessio Innocenti,21,Argentina,midfielder,AC Milan,Italy,0,150000,False,True,True,False,1009629,ITA1
56253,101743,101774,102,ITA3,2014,s,SS Barletta Calcio,Italy,left,160334,Simone Ganz,20,Italy,striker,AC Milan,Italy,0,600000,False,True,True,False,1012249,ITA1
56256,101766,101797,146,ITA3,2014,s,Benevento Calcio,Italy,left,199792,Johad Ferretti,20,Italy,defender,AC Milan,Italy,0,75000,False,True,True,False,906347,ITA1
56263,101819,101850,241,ITA3,2014,s,Cosenza Calcio,Italy,left,137428,Matteo Chinellato,22,Italy,striker,AC Milan,Italy,0,50000,False,True,True,False,1004351,ITA1
56281,101908,101939,396,ITA3,2014,s,US Lecce,Italy,left,100176,Gianmarco Zigoni,23,Italy,striker,AC Milan,Italy,0,400000,False,True,True,False,920265,ITA1
56282,101909,101940,397,ITA3,2014,s,US Lecce,Italy,left,91241,Giacomo Beretta,22,Italy,striker,AC Milan,Italy,0,450000,False,True,True,False,917578,ITA1
5875,7292,7296,7910,ENG1,2015,s,Liverpool FC,England,left,45146,Mario Balotelli,25,Italy,striker,AC Milan,Italy,0,11000000,False,True,False,False,1329841,ITA1
13140,16267,16274,18075,SPA1,2015,s,Sevilla FC,Spain,left,119235,Carlos Bacca,28,Colombia,striker,AC Milan,Italy,33300000,25000000,False,False,False,False,1276198,ITA1
13428,16595,16602,18469,SPA1,2015,s,SD Eibar,Spain,left,67090,Dídac Vilà,26,Spain,defender,AC Milan,Italy,0,1000000,False,True,True,False,1118779,ITA1
13564,16748,16755,18651,SPA1,2015,w,SD Eibar,Spain,left,130360,Simone Verdi,23,Italy,midfielder,AC Milan,Italy,0,3000000,False,True,True,False,1421900,ITA1
23140,28593,28602,32801,ITA1,2015,s,Juventus FC,Italy,left,40660,Alessandro Matri,30,Italy,striker,AC Milan,Italy,0,6000000,False,True,True,False,1185431,ITA1
23157,28611,28620,32823,ITA1,2015,s,AS Roma,Italy,left,197747,Alessio Romagnoli,20,Italy,defender,AC Milan,Italy,25000000,8500000,False,False,False,False,1315989,ITA1
23158,28612,28621,32824,ITA1,2015,s,AS Roma,Italy,left,99227,Andrea Bertolacci,24,Italy,midfielder,AC Milan,Italy,21000000,15000000,False,False,False,False,1271665,ITA1
23310,28774,28783,33005,ITA1,2015,s,Genoa CFC,Italy,left,45565,Luca Antonelli,28,Italy,defender,AC Milan,Italy,4500000,7500000,False,False,False,False,1185620,ITA1
23311,28775,28784,33006,ITA1,2015,s,Genoa CFC,Italy,left,74943,Juraj Kucka,28,Slovakia,midfielder,AC Milan,Italy,4000000,6000000,False,False,False,False,1330535,ITA1
23342,28806,28815,33038,ITA1,2015,s,Genoa CFC,Italy,left,157501,M'Baye Niang,20,Senegal,striker,AC Milan,Italy,0,4000000,False,True,True,False,1178280,ITA1
23444,28943,28952,33200,ITA1,2015,s,Torino FC,Italy,left,130360,Simone Verdi,22,Italy,midfielder,AC Milan,Italy,450000,2500000,False,False,False,False,1268702,ITA1
23471,28970,28979,33230,UKR,2015,s,Shakhtar Donetsk,Ukraine,left,48974,Luiz Adriano,28,Brazil,striker,AC Milan,Italy,14000000,8500000,False,False,False,False,1275439,ITA1
23472,28971,28980,33234,ITA4,2015,s,Parma,Italy,left,240958,José Mauri,19,Italy,midfielder,AC Milan,Italy,0,6000000,True,False,False,False,1278777,ITA1
23473,28972,28981,33235,ARG,2015,s,Club Ferro Carril Oeste,Argentina,left,131836,Juan Alberto Mauri,26,Argentina,midfielder,AC Milan,Italy,0,25000,True,False,False,False,1320767,ITA1
23474,28973,28982,33236,ITA2,2015,s,US Avellino 1912,Italy,left,176140,Rodrigo Ely,21,Brazil,defender,AC Milan,Italy,0,1800000,True,False,False,False,1257584,ITA1
23475,28974,28983,33237,ITA4,2015,s,SSD Monza 1912,Italy,left,332179,Matteo Pessina,18,Italy,midfielder,AC Milan,Italy,20000,250000,False,False,False,False,1271546,ITA1
23636,29200,29209,33495,ITA1,2015,s,Chievo Verona,Italy,left,26105,Valter Birsa,28,Slovenia,midfielder,AC Milan,Italy,0,2000000,False,True,True,False,1083089,ITA1
23664,29233,29242,33537,ITA1,2015,s,Empoli FC,Italy,left,88909,Riccardo Saponara,23,Italy,midfielder,AC Milan,Italy,0,3000000,False,True,True,False,1175328,ITA1
23783,29406,29415,33761,ITA1,2015,s,Carpi FC 1909,Italy,left,79242,Gabriel,22,Brazil,goalkeeper,AC Milan,Italy,0,1200000,False,True,True,False,1122536,ITA1
29653,43031,43044,51383,ITA2,2015,s,US Avellino 1912,Italy,left,45576,Attila Filkor,26,Hungary,midfielder,AC Milan,Italy,0,250000,False,True,True,False,1122560,ITA1
29655,43033,43046,51385,ITA2,2015,s,US Avellino 1912,Italy,left,262972,Jherson Vergara,21,Colombia,defender,AC Milan,Italy,0,800000,False,True,True,False,1083074,ITA1
29714,43327,43340,51778,ITA2,2015,s,US Latina Calcio,Italy,left,130354,Nnamdi Oduamadi,24,Nigeria,striker,AC Milan,Italy,0,750000,False,True,True,False,1177951,ITA1
29737,43476,43489,51970,ITA2,2015,s,AC Perugia Calcio,Italy,left,110931,Marco Fossati,22,Italy,midfielder,AC Milan,Italy,0,2000000,False,True,True,False,1086809,ITA1
29802,43771,43784,52365,ITA2,2015,s,Vicenza Calcio,Italy,left,199258,Andrea Petagna,20,Italy,striker,AC Milan,Italy,0,700000,False,True,True,False,1173485,ITA1
29809,43843,43856,52464,ITA2,2015,s,SS Virtus Lanciano,Italy,left,164020,Marco Pinato,20,Italy,midfielder,AC Milan,Italy,0,200000,False,True,True,False,1115366,ITA1
29818,43864,43877,52489,ITA2,2015,w,Ascoli,Italy,left,199258,Andrea Petagna,20,Italy,striker,AC Milan,Italy,0,700000,False,True,True,False,1332731,ITA1
31265,55325,55338,67993,ITA3,2015,s,FC Südtirol-Alto Adige,Italy,left,137428,Matteo Chinellato,23,Italy,striker,AC Milan,Italy,0,50000,False,True,True,False,1088475,ITA1
32194,64668,64685,81863,ITA3,2015,s,AS Lucchese Libertas,Italy,left,54055,Edoardo Pazzagli,26,Italy,goalkeeper,AC Milan,Italy,0,50000,False,True,True,False,1234542,ITA1
32236,65037,65054,82423,ITA3,2015,s,SS Teramo Calcio,Italy,left,199255,Davide Narduzzo,20,Italy,goalkeeper,AC Milan,Italy,0,75000,False,True,True,False,918473,ITA1
40809,80188,80209,102412,FRA1,2015,w,AS Monaco,France,left,94529,Stephan El Shaarawy,23,Italy,striker,AC Milan,Italy,0,17000000,False,True,True,False,1286128,ITA1
47717,89491,89517,113964,POR1,2015,s,CF Os Belenenses,Portugal,left,99189,Pelé,23,Guinea-Bissau,midfielder,AC Milan,Italy,0,1000000,False,True,True,False,1234475,ITA1
56338,102640,102672,1682,ITA3,2015,s,US Lecce,Italy,left,56621,Marcus Diniz,27,Brazil,defender,AC Milan,Italy,0,200000,False,True,True,False,756858,ITA1
56345,102717,102749,1818,ITA3,2015,s,SS Matera Calcio,Italy,left,199792,Johad Ferretti,21,Italy,defender,AC Milan,Italy,0,175000,False,True,True,False,1172398,ITA1
56353,102828,102860,2000,ITA3,2015,s,ACR Messina,Italy,left,199230,Marco Bortoli,20,Italy,midfielder,AC Milan,Italy,0,50000,False,True,True,False,1123529,ITA1
56358,102852,102884,2030,ITA3,2015,w,Benevento Calcio,Italy,left,238951,Davide Di Molfetta,19,Italy,striker,AC Milan,Italy,0,275000,False,True,True,False,1307562,ITA1
56361,102926,102958,2162,ITA3,2015,w,US Lecce,Italy,left,332179,Matteo Pessina,18,Italy,midfielder,AC Milan,Italy,0,250000,False,True,True,False,1315362,ITA1
6653,8212,8216,8902,ENG1,2016,s,Chelsea FC,England,left,205938,Mario Pasalic,21,Croatia,midfielder,AC Milan,Italy,1000000,5000000,False,True,False,False,1582405,ITA1
6866,8477,8481,9206,ENG1,2016,s,Middlesbrough FC,England,left,28862,Michael Agazzi,31,Italy,goalkeeper,AC Milan,Italy,0,750000,False,True,True,False,1331885,ITA1
6940,8569,8574,9305,ENG1,2016,w,Everton FC,England,left,129476,Gerard Deulofeu,22,Spain,striker,AC Milan,Italy,700000,9000000,False,True,False,False,1683641,ITA1
13655,16853,16860,18762,SPA1,2016,s,Atlético de Madrid,Spain,left,7767,Fernando Torres,32,Spain,striker,AC Milan,Italy,0,7000000,False,True,True,False,1164913,ITA1
13991,17219,17226,19209,SPA1,2016,s,Málaga CF,Spain,left,253267,Hachim Mastour,18,Morocco,midfielder,AC Milan,Italy,0,500000,False,True,True,False,1528491,ITA1
24035,29753,29762,34181,ITA1,2016,s,Atalanta BC,Italy,left,30767,Gabriel Paletta,30,Italy,defender,AC Milan,Italy,0,5000000,False,True,True,False,1330044,ITA1
24234,29998,30007,34438,ITA1,2016,s,ACF Fiorentina,Italy,left,37918,Matías Fernández,30,Chile,midfielder,AC Milan,Italy,800000,6000000,False,True,False,False,1588807,ITA1
24309,30079,30088,34532,ITA1,2016,s,Genoa CFC,Italy,left,111961,Suso,22,Spain,striker,AC Milan,Italy,0,3300000,False,True,True,False,1396154,ITA1
24416,30215,30224,34695,ITA1,2016,s,SS Lazio,Italy,left,40660,Alessandro Matri,31,Italy,striker,AC Milan,Italy,0,2000000,False,True,True,False,1333290,ITA1
24417,30216,30225,34696,ARG,2016,s,Club Atlético Lanús,Argentina,left,215390,Gustavo Gómez,23,Paraguay,defender,AC Milan,Italy,9560000,1750000,False,False,False,False,1561137,ITA1
24418,30217,30226,34697,ITA1,2016,s,Delfino Pescara 1936,Italy,left,130394,Gianluca Lapadula,26,Peru,striker,AC Milan,Italy,9500000,6500000,False,False,False,False,1512679,ITA1
24419,30218,30227,34698,TUR,2016,s,Besiktas JK,Turkey,left,20137,José Sosa,31,Argentina,midfielder,AC Milan,Italy,7500000,8000000,False,False,False,False,1573035,ITA1
24420,30219,30228,34701,ARG,2016,s,CA River Plate,Argentina,left,55895,Leonel Vangioni,29,Argentina,defender,AC Milan,Italy,0,4000000,True,False,False,False,1418126,ITA1
24421,30221,30230,34703,ITAJ,2016,s,Milan Primavera,Italy,left,290733,Gian Filippo Felicioli,18,Italy,defender,AC Milan,Italy,0,250000,False,False,False,False,1818541,ITA1
24465,30266,30275,34764,ITA1,2016,s,SSC Napoli,Italy,left,79242,Gabriel,23,Brazil,goalkeeper,AC Milan,Italy,0,2500000,False,True,True,False,1288425,ITA1
24575,30409,30418,34940,ITA1,2016,s,AS Roma,Italy,left,94529,Stephan El Shaarawy,23,Italy,striker,AC Milan,Italy,0,17000000,False,True,True,False,1419316,ITA1
24740,30602,30611,35195,ITA1,2016,w,Cagliari Calcio,Italy,left,19136,Marco Storari,40,Italy,goalkeeper,AC Milan,Italy,0,400000,False,False,False,False,1669922,ITA1
24822,30707,30716,35319,FRA1,2016,w,Olympique Marseille,France,left,189441,Lucas Ocampos,22,Argentina,striker,AC Milan,Italy,500000,6000000,False,True,False,False,1690197,ITA1
29912,44324,44337,53105,ITA2,2016,s,Carpi FC 1909,Italy,left,130360,Simone Verdi,23,Italy,midfielder,AC Milan,Italy,0,3000000,False,True,True,False,1424938,ITA1
29968,44659,44672,53542,ITA2,2016,s,FC Pro Vercelli 1892,Italy,left,91241,Giacomo Beretta,24,Italy,striker,AC Milan,Italy,0,500000,False,True,True,False,1115916,ITA1
30006,44873,44886,53838,ITA2,2016,s,Vicenza Calcio,Italy,left,287313,Andrej Modic,20,Bosnia-Herzegovina,midfielder,AC Milan,Italy,0,150000,False,True,True,False,1310809,ITA1
30049,45155,45168,54233,ITA2,2016,w,Virtus Entella,Italy,left,91241,Giacomo Beretta,24,Italy,striker,AC Milan,Italy,0,500000,False,True,True,False,1679193,ITA1
31305,55726,55739,68554,ITA3,2016,s,AS Livorno,Italy,left,262972,Jherson Vergara,22,Colombia,defender,AC Milan,Italy,0,500000,False,True,True,False,1328219,ITA1
31306,55727,55740,68555,ITA3,2016,s,AS Livorno,Italy,left,130324,Gianmario Comi,24,Italy,striker,AC Milan,Italy,0,350000,False,True,True,False,1268161,ITA1
56372,103016,103049,2311,ITA3,2016,s,SS Akragas Città dei Templi,Italy,left,131836,Juan Alberto Mauri,27,Argentina,midfielder,AC Milan,Italy,0,50000,False,True,True,False,1320769,ITA1
56375,103081,103114,2419,ITA3,2016,s,Calcio Catania,Italy,left,332179,Matteo Pessina,19,Italy,midfielder,AC Milan,Italy,0,175000,False,True,True,False,1412218,ITA1
7383,9119,9124,9919,ENG1,2017,s,Watford FC,England,left,157501,M'Baye Niang,22,Senegal,striker,AC Milan,Italy,0,15000000,False,True,True,False,1686768,ITA1
14209,17464,17471,19510,SPA1,2017,s,Villarreal CF,Spain,left,45653,Mateo Musacchio,26,Argentina,defender,AC Milan,Italy,18000000,18000000,False,False,False,False,1773140,ITA1
14266,17536,17543,19587,SPA1,2017,s,RCD Espanyol Barcelona,Spain,left,34370,Diego López,35,Spain,goalkeeper,AC Milan,Italy,0,1000000,False,True,True,False,1588664,ITA1
14284,17556,17563,19615,SPA1,2017,s,Deportivo Alavés,Spain,left,176140,Rodrigo Ely,23,Brazil,defender,AC Milan,Italy,0,1200000,False,True,True,False,1690297,ITA1
24922,30826,30835,35460,ITA1,2017,s,Atalanta BC,Italy,left,111227,Andrea Conti,23,Italy,defender,AC Milan,Italy,24000000,10000000,False,False,False,False,1825776,ITA1
24938,30859,30868,35493,ITA1,2017,s,Atalanta BC,Italy,left,294808,Franck Kessié,20,Cote d'Ivoire,midfielder,AC Milan,Italy,8000000,20000000,False,True,False,False,1781083,ITA1
25046,30998,31007,35635,ITA1,2017,s,Cagliari Calcio,Italy,left,79242,Gabriel,24,Brazil,goalkeeper,AC Milan,Italy,0,10000000,False,True,True,False,1669921,ITA1
25136,31122,31131,35763,ITA1,2017,s,ACF Fiorentina,Italy,left,36371,Nikola Kalinic,29,Croatia,striker,AC Milan,Italy,5000000,20000000,False,True,False,False,1889141,ITA1
25278,31297,31306,35972,ITA1,2017,s,Juventus FC,Italy,left,39983,Leonardo Bonucci,30,Italy,defender,AC Milan,Italy,42000000,45000000,False,False,False,False,1836564,ITA1
25327,31351,31360,36039,ITA1,2017,s,SS Lazio,Italy,left,26721,Lucas Biglia,31,Argentina,midfielder,AC Milan,Italy,19700000,20000000,False,False,False,False,1838667,ITA1
25338,31364,31373,36057,POR1,2017,s,FC Porto,Portugal,left,198008,André Silva,21,Portugal,striker,AC Milan,Italy,38000000,22000000,False,False,False,False,1790981,ITA1
25339,31365,31374,36059,GER1,2017,s,Bayer 04 Leverkusen,Germany,left,126414,Hakan Calhanoglu,23,Turkey,midfielder,AC Milan,Italy,23300000,20000000,False,False,False,False,1820646,ITA1
25340,31366,31375,36062,GER1,2017,s,VfL Wolfsburg,Germany,left,86784,Ricardo Rodríguez,24,Switzerland,defender,AC Milan,Italy,15000000,17000000,False,False,False,False,1786939,ITA1
25341,31367,31376,36064,GRE,2017,s,Asteras Tripolis,Greece,left,88685,Antonio Donnarumma,27,Italy,goalkeeper,AC Milan,Italy,980000,700000,False,False,False,False,1832328,ITA1
25342,31368,31377,36065,ENG2,2017,s,Sunderland AFC,England,left,96754,Fabio Borini,26,Italy,striker,AC Milan,Italy,500000,5000000,False,True,False,False,1816756,ITA1
25343,31370,31379,36068,ITAJ,2017,s,Milan Primavera,Italy,left,343945,Niccolò Zanellato,19,Italy,midfielder,AC Milan,Italy,0,400000,False,False,False,False,1861176,ITA1
25509,31543,31552,36303,ITA1,2017,s,SPAL 2013,Italy,left,100176,Gianmarco Zigoni,26,Italy,striker,AC Milan,Italy,0,900000,False,True,True,False,1170049,ITA1
30051,45186,45199,54271,ITA2,2017,s,Ascoli,Italy,left,290733,Gian Filippo Felicioli,19,Italy,defender,AC Milan,Italy,0,500000,False,True,True,False,1535419,ITA1
30074,45330,45343,54442,ITA2,2017,s,Brescia Calcio,Italy,left,287313,Andrej Modic,21,Bosnia-Herzegovina,midfielder,AC Milan,Italy,0,150000,False,True,True,False,1538313,ITA1
30076,45332,45345,54444,ITA2,2017,s,Brescia Calcio,Italy,left,291400,Giovanni Crociata,19,Italy,midfielder,AC Milan,Italy,0,400000,False,True,True,False,1541770,ITA1
30090,45407,45420,54533,ITA2,2017,s,Carpi FC 1909,Italy,left,91241,Giacomo Beretta,25,Italy,striker,AC Milan,Italy,0,400000,False,True,True,False,1679195,ITA1
30102,45477,45490,54626,ITA2,2017,s,AS Cittadella,Italy,left,264514,Luca Vido,20,Italy,striker,AC Milan,Italy,0,700000,False,True,True,False,1690050,ITA1
31434,56705,56718,69873,ITA3,2017,s,AC Prato,Italy,left,238951,Davide Di Molfetta,21,Italy,striker,AC Milan,Italy,0,200000,False,True,True,False,1542917,ITA1
54883,99530,99559,126343,NET1,2017,s,PEC Zwolle,Netherlands,left,253267,Hachim Mastour,19,Morocco,midfielder,AC Milan,Italy,0,250000,False,True,True,False,1536602,ITA1
56443,104102,104136,4073,ITA3,2017,s,Paganese Calcio 1926,Italy,left,264485,Ivan De Santis,20,Italy,defender,AC Milan,Italy,0,325000,False,True,True,False,1687413,ITA1
56444,104131,104165,4115,ITA3,2017,s,Urbs Reggina 1914,Italy,left,287298,Ameth Lo,20,Senegal,defender,AC Milan,Italy,0,25000,False,True,True,False,1570690,ITA1
